FECHA_REGISTRO;COD_BODEGA;NOM_BODEGA;COD_NEGOCIO;NOM_NEGOCIO;COD_LINEA;NOM_LINEA;COD_MARCA;NOM_MARCA;COD_ARTICULO;NOM_ARTICULO;PRESENTACION;UNIDAD_VENTA;CANTIDAD_INICIAL;CANTIDAD_ENTRADAS;CANTIDAD_SALIDAS;CANTIDAD_VENTAS;CANTIDAD_DEVOLUCION;CANTIDAD_EXISTENCIAS;CANTIDAD_SEPARACION;CANTIDAD_RESERVA;CANTIDAD_TRANSITO;CANTIDAD_NO_APTA;FACTOR_ESTIBA;LOTE;FECHA_FAB;FECHA_VEN;COSTO;VALOR
201906;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1009;350;500;0;0;859;0;0;0;0;50;0;0;0;0;0
201906;C5;INTERMODAL                    ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;50;0;0;0;50;0;0;0;0;50;0;0;0;0;0
201906;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;76;7;77;-25;0;21;10;0;29;0;50;0;0;0;0;0
201906;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;27;37059;1398;34789;0;280;619;0;0;0;50;0;0;0;0;0
201906;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;81;129;105;0;0;95;10;0;0;0;50;0;0;0;0;0
201906;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;47;522;0;535;0;34;0;0;0;0;50;0;0;0;0;0
201906;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;0;551;521;0;0;15;15;0;56;0;50;0;0;0;0;0
201906;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;85;17;85;0;14;31;0;0;11;0;50;0;0;0;0;0
201906;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;621;68;357;0;0;212;120;0;62;0;50;0;0;0;0;0
201906;C8;BODEGA DEVOLUCION YUMBO       ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;0;0;39;0;40;1;0;0;0;0;50;0;0;0;0;0
201907;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1554;1901;483;1446;0;1526;0;0;5;0;55;0;0;0;0;0
201907;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;23;7;2;0;0;28;0;0;0;0;55;0;0;0;0;0
201907;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201907;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;10;9;0;0;2;0;0;2;0;55;0;0;0;0;0
201907;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;586;0;550;0;0;36;0;0;0;0;55;0;0;0;0;0
201907;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;6;6;5;0;0;6;1;0;0;0;55;0;0;0;0;0
201907;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1590;6551;1842;2048;0;4251;0;0;0;0;50;0;0;0;0;0
201907;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201907;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;32;27;0;0;5;0;0;1;0;50;0;0;0;0;0
201907;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;859;131;0;0;0;990;0;0;0;0;50;0;0;0;0;0
201903;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201903;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;15;0;12;0;0;3;0;0;0;0;55;0;0;0;0;0
201903;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;91;1595;0;0;0;1686;0;0;0;0;55;0;0;0;0;0
201903;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;25;12;29;-2;0;8;2;0;0;0;55;0;0;0;0;0
201903;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;2310;4946;2114;4278;0;863;1;0;0;0;50;0;0;0;0;0
201903;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201903;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1644;1315;1000;0;0;1959;0;0;0;0;50;0;0;0;0;0
201903;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;54;10;17;-2;0;47;2;0;0;0;50;0;0;0;0;0
201903;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;72;29544;1427;27737;0;7;445;0;12;0;50;0;0;0;0;0
201903;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;9;22;16;0;0;7;8;0;0;0;50;0;0;0;0;0
201903;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;42;558;0;566;0;34;0;0;0;0;50;0;0;0;0;0
201903;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;88;289;301;0;0;76;0;0;8;0;50;0;0;0;0;0
201903;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;55;440;9;0;5;463;28;0;0;0;50;0;0;0;0;0
201903;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;358;162;104;-109;0;471;54;0;0;0;50;0;0;0;0;0
201904;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;2322;120;664;494;0;1279;0;5;0;0;55;0;0;0;0;0
201904;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;22;3;2;0;0;23;0;0;0;0;55;0;0;0;0;0
201904;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201904;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1686;0;0;0;0;1686;0;0;0;0;55;0;0;0;0;0
201904;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;10;1;5;0;0;6;0;0;0;0;55;0;0;0;0;0
201904;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;864;5040;1847;2473;0;1582;2;0;0;0;50;0;0;0;0;0
201904;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201904;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;0;0;0;1;1;0;0;1;0;50;0;0;0;0;0
201904;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1959;0;1900;0;0;59;0;0;0;0;50;0;0;0;0;0
201904;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;49;3;6;-2;0;48;0;0;9;0;50;0;0;0;0;0
201904;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;452;25878;1261;24931;0;12;126;0;1;0;50;0;0;0;0;0
201904;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;15;139;25;0;0;38;91;0;1;0;50;0;0;0;0;0
201904;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;34;486;0;481;0;39;0;0;0;0;50;0;0;0;0;0
201904;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;76;254;320;0;0;10;0;0;5;0;50;0;0;0;0;0
201904;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;491;5;57;0;7;176;270;0;23;0;50;0;0;0;0;0
201904;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;525;173;136;-36;0;550;48;0;57;0;50;0;0;0;0;0
201904;C8;BODEGA DEVOLUCION YUMBO       ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;0;0;0;0;7;1;6;0;0;0;50;0;0;0;0;0
201905;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1284;726;641;586;0;769;0;14;0;0;55;0;0;0;0;0
201905;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;23;0;0;0;0;23;0;0;0;0;55;0;0;0;0;0
201905;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201905;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;1;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201905;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1686;0;550;0;0;1136;0;0;0;0;55;0;0;0;0;0
201905;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;6;10;4;0;0;8;4;0;1;0;55;0;0;0;0;0
201905;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1584;5461;1947;2956;0;2074;2;66;0;0;50;0;0;0;0;0
201905;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201901;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;693;777;426;454;0;554;27;0;0;9;55;0;0;0;0;0
201901;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;10;0;0;0;0;10;0;0;0;0;55;0;0;0;0;0
201901;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;3;3;0;0;1;0;0;0;0;55;0;0;0;0;0
201901;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;8;0;0;0;8;0;0;0;0;55;0;0;0;0;0
201901;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;366;0;275;0;0;91;0;0;0;0;55;0;0;0;0;0
201901;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;47;5;22;0;0;30;0;0;1;0;55;0;0;0;0;0
201901;T8;TQ LOGISTICA INVERSA          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;0;1;1;0;0;-1;1;0;0;0;55;0;0;0;0;0
201901;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;337;4883;1382;2143;0;1547;148;0;0;0;50;0;0;0;0;0
201901;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;2;2;0;0;1;0;0;0;0;50;0;0;0;0;0
201901;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;16;44;59;0;0;1;0;0;25;0;50;0;0;0;0;0
201901;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;3144;0;1500;0;0;1644;0;0;0;0;50;0;0;0;0;0
201901;BC;CCL CORTIJO CUARENTENATECNOSUR;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;14;0;0;0;0;14;0;0;0;0;50;0;0;0;0;0
201901;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;25;33;10;-7;0;54;1;0;2;0;50;0;0;0;0;0
201901;T8;TQ LOGISTICA INVERSA          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;0;0;0;0;0;-5;5;0;0;0;50;0;0;0;0;0
201901;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;183;20710;1130;18929;0;3;831;0;0;0;50;0;0;0;0;0
201901;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;75;379;423;0;0;31;0;0;0;0;50;0;0;0;0;0
201901;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;84;414;82;371;0;28;17;0;0;0;50;0;0;0;0;0
201901;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;29;451;437;0;0;43;0;0;55;0;50;0;0;0;0;0
201901;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;20;1;6;0;0;15;0;0;2;0;50;0;0;0;0;0
201901;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;346;206;148;-54;0;440;18;0;33;0;50;0;0;0;0;0
201902;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1606;3118;660;1731;0;2173;48;112;0;0;55;0;0;0;0;0
201902;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;10;0;0;0;0;10;0;0;0;0;55;0;0;0;0;0
201902;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;55;0;0;0;0;0
201902;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;8;4;0;0;3;15;0;0;0;0;55;0;0;0;0;0
201902;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;91;0;0;0;0;91;0;0;0;0;55;0;0;0;0;0
201902;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;30;2;9;-2;0;25;0;0;2;0;55;0;0;0;0;0
201902;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;2729;4365;1692;2774;0;1832;327;469;0;0;50;0;0;0;0;0
201902;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;0;0;0;0;1;0;0;0;0;50;0;0;0;0;0
201902;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1;89;74;0;0;16;0;0;21;0;50;0;0;0;0;0
201902;BA;CORP.COL.DE LOGISTICA CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;1644;0;0;0;0;1644;0;0;0;0;50;0;0;0;0;0
201902;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE3;WE3;110053;WINNY ULT SEC ET 3            ;PCAx18BOLx10;1;55;9;21;-11;0;54;0;0;1;0;50;0;0;0;0;0
201902;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;66;25302;1271;22112;0;12;1973;0;0;0;50;0;0;0;0;0
201902;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;31;10;32;0;0;8;1;0;0;0;50;0;0;0;0;0
201902;71;BODEGA DIST.TAT CALI          ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;28;450;0;424;0;42;12;0;0;0;50;0;0;0;0;0
201902;81;(M.N.R) ING.Y MANUALI  CORTIJO;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;43;405;360;0;0;88;0;0;7;0;50;0;0;0;0;0
201902;88;BODEGA NAL. DE DEVOLUCIONES   ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;15;36;9;0;13;51;4;0;8;0;50;0;0;0;0;0
201902;C7;BOD NAL DE M/CIA NO RECIBIDA  ;35;WINNY               ;352;Winny Ultrat Sec    ;WE4;WE4;110114; WINNY ULT SEC ET 4           ;BOLx10      ;18;458;86;220;-34;0;358;0;0;0;0;50;0;0;0;0;0
201903;1;TECNOQUIMICAS YUMBO           ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;2291;1523;587;905;0;2322;0;0;0;0;55;0;0;0;0;0
201903;43;(DEV) ING.Y MANUALID. CORTIJO ;35;WINNY               ;352;Winny Ultrat Sec    ;WE1;WE1;110008;WINNY ULT SEC ET 1            ;PCAx18BOLx10;1;10;12;0;0;0;22;0;0;0;0;55;0;0;0;0;0
